LogonType,VirtualAccount,Resource,TargetProcessName,SidHistory,TargetName,TargetInfo,MasterKeyId,FailureReason,KeyType,TargetOutboundDomainName,NewUacValue,Schema,EventCountTotal,EnabledPrivilegeList,Status,ClientCreationTime,CallerProcessId,ProcessName,RecordNumber,SessionId,SchemaFriendlyName,NewProcessName,PasswordLastSet,OldUacValue,CountOfCredentialsReturned,LmPackageName,UserParameters,DisabledPrivilegeList,UserWorkstations,AuthenticationPackageName,CryptoAlgorithms,TargetSid,VsmLaunchType,ReadOperation,LogonGuid,TargetOutboundUserName,LoadOptions,EventID,TargetDomainName,TargetServerName,AlgorithmName,LogonProcessName,Timestamp,DisplayName,HomePath,VendorIds,UserAccountControl,TargetUserSid,NewProcessId,TargetProcessId,SubjectUserName,EventIdx,Type,TokenElevationType,KernelDebug,SubjectDomainName,AllowedToDelegateTo,ProcessCreationTime,DataDescription,TestSigning,PrivilegeList,PackageSid,ProtectedDataFlags,FlightSigning,KeyFilePath,AdvancedOptions,TargetLinkedLogonId,RestrictedAdminMode,RemoteCredentialGuard,SubjectLogonId,UserPrincipalName,PuaPolicyId,Identity,HomeDirectory,ElevatedToken,DeviceDescription,Operation,PuaCount,TargetUserName,HypervisorLoadOptions,SubjectUserSid,TargetLogonId,MandatoryLabel,ProcessId,TransmittedServices,SamAccountName,ScriptPath,ClientProcessId,KeyLength,ImpersonationLevel,DisableIntegrityChecks,GroupMembership,CompatibleIds,IpAddress,DeviceId,RemoteEventLogging,HypervisorDebug,PrimaryGroupId,HypervisorLaunchType,TargetLogonGuid,ProviderName,CallerProcessName,Flags,Dummy,WorkstationName,ParentProcessName,AccountExpires,LogonHours,ClassId,IpPort,ReturnCode,ClassName,KeyName,CommandLine,ProfilePath,LocationInformation,ConfigAccessPolicy
,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,4672,,,,,2026-04-18 17:00:00.532944+00:00,,,,,,,,DWM-1,,,,,Window Manager,,,,,"SeAssignPrimaryTokenPrivilege
			SeAuditPrivilege",,,,,,,,,0x0000000000013610,,,,,,,,,,,S-1-5-90-0-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,49,,,C:\Windows\System32\dwm.exe,,,,,,,,,,,,,,,,4688,Window Manager,,,,2026-04-18 17:00:00.537176+00:00,,,,,S-1-5-90-0-1,0x00000000000001dc,,DESKTOP-7CV8A7M$,,,%%1938,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,DWM-1,,S-1-5-18,0x0000000000013610,S-1-16-16384,0x00000000000002a0,,,,,,,,,,,,,,,,,,,,,,C:\Windows\System32\winlogon.exe,,,,,,,,"""dwm.exe""",,,
,,,,,,,,,,,,,,,,,,,50,,,C:\Windows\System32\LogonUI.exe,,,,,,,,,,,,,,,,4688,-,,,,2026-04-18 17:00:00.564039+00:00,,,,,S-1-0-0,0x00000000000001ec,,DESKTOP-7CV8A7M$,,,%%1936,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,-,,S-1-5-18,0x0000000000000000,S-1-16-16384,0x00000000000002a0,,,,,,,,,,,,,,,,,,,,,,C:\Windows\System32\winlogon.exe,,,,,,,,"""LogonUI.exe"" /flags:0x2 /state0:0xa3bd3855 /state1:0x41c64e6d",,,
5,%%1843,,,,,,,,,-,,,,,,,,C:\Windows\System32\services.exe,51,,,,,,,-,,,,Negotiate,,,,,{00000000-0000-0000-0000-000000000000},-,,4624,NT AUTHORITY,,,Advapi  ,2026-04-18 17:00:00.826616+00:00,,,,,S-1-5-18,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,0x0000000000000000,-,-,0x00000000000003e7,,,,,%%1842,,,,SYSTEM,,S-1-5-18,0x00000000000003e7,,0x00000000000002e4,-,,,,0,%%1833,,,,-,,,,,,,,,,,-,,,,,-,,,,,,,
5,,,,,,,,,,,,,1,,,,,,52,,,,,,,,,,,,,,,,,,,4627,NT AUTHORITY,,,,2026-04-18 17:00:00.826628+00:00,,,,,S-1-5-18,,,DESKTOP-7CV8A7M$,1,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,SYSTEM,,S-1-5-18,0x00000000000003e7,,,,,,,,,,"
		%{S-1-5-32-544}
		%{S-1-1-0}
		%{S-1-5-11}
		%{S-1-16-16384}",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,4672,,,,,2026-04-18 17:00:00.826645+00:00,,,,,,,,SYSTEM,,,,,NT AUTHORITY,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,0x00000000000003e7,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,54,,,C:\Windows\System32\svchost.exe,,,,,,,,,,,,,,,,4688,-,,,,2026-04-18 17:00:00.828812+00:00,,,,,S-1-0-0,0x00000000000002e0,,DESKTOP-7CV8A7M$,,,%%1936,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,-,,S-1-5-18,0x0000000000000000,S-1-16-16384,0x00000000000002e4,,,,,,,,,,,,,,,,,,,,,,C:\Windows\System32\services.exe,,,,,,,,C:\WINDOWS\system32\svchost.exe -k GPSvcGroup,,,
,,,,,,,,,,,,,,SeLoadDriverPrivilege,,,,C:\Windows\System32\services.exe,55,,,,,,,,,-,,,,,,,,,,4703,WORKGROUP,,,,2026-04-18 17:00:00.828989+00:00,,,,,S-1-0-0,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,DESKTOP-7CV8A7M$,,S-1-5-18,0x00000000000003e7,,0x00000000000002e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,%%1843,,,,,,,,,-,,,,,,,,C:\Windows\System32\services.exe,56,,,,,,,-,,,,Negotiate,,,,,{00000000-0000-0000-0000-000000000000},-,,4624,NT AUTHORITY,,,Advapi  ,2026-04-18 17:00:00.836420+00:00,,,,,S-1-5-18,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,0x0000000000000000,-,-,0x00000000000003e7,,,,,%%1842,,,,SYSTEM,,S-1-5-18,0x00000000000003e7,,0x00000000000002e4,-,,,,0,%%1833,,,,-,,,,,,,,,,,-,,,,,-,,,,,,,
5,,,,,,,,,,,,,1,,,,,,57,,,,,,,,,,,,,,,,,,,4627,NT AUTHORITY,,,,2026-04-18 17:00:00.836430+00:00,,,,,S-1-5-18,,,DESKTOP-7CV8A7M$,1,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,SYSTEM,,S-1-5-18,0x00000000000003e7,,,,,,,,,,"
		%{S-1-5-32-544}
		%{S-1-1-0}
		%{S-1-5-11}
		%{S-1-16-16384}",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,4672,,,,,2026-04-18 17:00:00.836437+00:00,,,,,,,,SYSTEM,,,,,NT AUTHORITY,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,0x00000000000003e7,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,59,,,C:\Windows\System32\svchost.exe,,,,,,,,,,,,,,,,4688,-,,,,2026-04-18 17:00:00.839729+00:00,,,,,S-1-0-0,0x000000000000039c,,DESKTOP-7CV8A7M$,,,%%1936,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,-,,S-1-5-18,0x0000000000000000,S-1-16-16384,0x00000000000002e4,,,,,,,,,,,,,,,,,,,,,,C:\Windows\System32\services.exe,,,,,,,,C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s PrintDeviceConfigurationService,,,
,,,,,,,,,,,,,,,,,,,60,,,C:\Windows\System32\svchost.exe,,,,,,,,,,,,,,,,4688,WORKGROUP,,,,2026-04-18 17:00:00.841726+00:00,,,,,S-1-0-0,0x00000000000003e8,,DESKTOP-7CV8A7M$,,,%%1936,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,DESKTOP-7CV8A7M$,,S-1-5-18,0x00000000000003e4,S-1-16-16384,0x00000000000002e4,,,,,,,,,,,,,,,,,,,,,,C:\Windows\System32\services.exe,,,,,,,,C:\WINDOWS\system32\svchost.exe -k NetworkService -p,,,
5,%%1843,,,,,,,,,-,,,,,,,,C:\Windows\System32\services.exe,61,,,,,,,-,,,,Negotiate,,,,,{00000000-0000-0000-0000-000000000000},-,,4624,NT AUTHORITY,,,Advapi  ,2026-04-18 17:00:00.883833+00:00,,,,,S-1-5-19,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,0x0000000000000000,-,-,0x00000000000003e7,,,,,%%1842,,,,LOCAL SERVICE,,S-1-5-18,0x00000000000003e5,,0x00000000000002e4,-,,,,0,%%1833,,,,-,,,,,,,,,,,-,,,,,-,,,,,,,
5,,,,,,,,,,,,,1,,,,,,62,,,,,,,,,,,,,,,,,,,4627,NT AUTHORITY,,,,2026-04-18 17:00:00.883846+00:00,,,,,S-1-5-19,,,DESKTOP-7CV8A7M$,1,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,LOCAL SERVICE,,S-1-5-18,0x00000000000003e5,,,,,,,,,,"
		%{S-1-16-16384}
		%{S-1-1-0}
		%{S-1-5-32-545}
		%{S-1-5-6}
		%{S-1-2-1}
		%{S-1-5-11}
		%{S-1-5-15}
		%{S-1-5-80-172094073-716411664-54255058-185476446-2329512179}
		%{S-1-2-0}
		%{S-1-5-32-734518492-402359323-2580938124-1419864735-4212787651-2727913556-228323224-564805089}
		%{S-1-5-32-383293015-3350740429-1839969850-1819881064-1569454686-4198502490-78857879-1413643331}
		%{S-1-5-32-2035927579-283314533-3422103930-3587774809-765962649-3034203285-3544878962-607181067}
		%{S-1-5-32-3659434007-2290108278-1125199667-3679670526-1293081662-2164323352-1777701501-2595986263}
		%{S-1-5-32-11742800-2107441976-3443185924-4134956905-3840447964-3749968454-3843513199-670971053}
		%{S-1-5-32-3523901360-1745872541-794127107-675934034-1867954868-1951917511-1111796624-2052600462}
		%{S-1-5-32-1488445330-856673777-1515413738-1380768593-2977925950-2228326386-886087428-2802422674}
		%{S-1-5-32-1962849891-688487262-3571417821-3628679630-802580238-1922556387-206211640-3335523193}",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,4672,,,,,2026-04-18 17:00:00.883854+00:00,,,,,,,,LOCAL SERVICE,,,,,NT AUTHORITY,,,,,"SeAssignPrimaryTokenPrivilege
			SeAuditPrivilege
			SeImpersonatePrivilege",,,,,,,,,0x00000000000003e5,,,,,,,,,,,S-1-5-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,SeRestorePrivilege,,,,C:\Windows\System32\services.exe,64,,,,,,,,,-,,,,,,,,,,4703,WORKGROUP,,,,2026-04-18 17:00:00.884735+00:00,,,,,S-1-0-0,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,DESKTOP-7CV8A7M$,,S-1-5-18,0x00000000000003e7,,0x00000000000002e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-,,,,C:\Windows\System32\services.exe,65,,,,,,,,,SeRestorePrivilege,,,,,,,,,,4703,WORKGROUP,,,,2026-04-18 17:00:00.924816+00:00,,,,,S-1-0-0,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,DESKTOP-7CV8A7M$,,S-1-5-18,0x00000000000003e7,,0x00000000000002e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,66,,,C:\Windows\System32\svchost.exe,,,,,,,,,,,,,,,,4688,NT AUTHORITY,,,,2026-04-18 17:00:00.930214+00:00,,,,,S-1-0-0,0x0000000000000430,,DESKTOP-7CV8A7M$,,,%%1936,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,LOCAL SERVICE,,S-1-5-18,0x00000000000003e5,S-1-16-16384,0x00000000000002e4,,,,,,,,,,,,,,,,,,,,,,C:\Windows\System32\services.exe,,,,,,,,C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p -s lmhosts,,,
,,,,,,,,,,,,,,,,,,,67,,,C:\Windows\System32\svchost.exe,,,,,,,,,,,,,,,,4688,NT AUTHORITY,,,,2026-04-18 17:00:01.013279+00:00,,,,,S-1-5-19,0x0000000000000450,,DESKTOP-7CV8A7M$,,,%%1936,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,LOCAL SERVICE,,S-1-5-18,0x00000000000003e5,S-1-16-16384,0x00000000000002e4,,,,,,,,,,,,,,,,,,,,,,C:\Windows\System32\services.exe,,,,,,,,C:\WINDOWS\system32\svchost.exe -k LocalServiceNoNetwork -p,,,
5,%%1843,,,,,,,,,-,,,,,,,,C:\Windows\System32\services.exe,68,,,,,,,-,,,,Negotiate,,,,,{00000000-0000-0000-0000-000000000000},-,,4624,NT AUTHORITY,,,Advapi  ,2026-04-18 17:00:01.073668+00:00,,,,,S-1-5-18,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,0x0000000000000000,-,-,0x00000000000003e7,,,,,%%1842,,,,SYSTEM,,S-1-5-18,0x00000000000003e7,,0x00000000000002e4,-,,,,0,%%1833,,,,-,,,,,,,,,,,-,,,,,-,,,,,,,
5,,,,,,,,,,,,,1,,,,,,69,,,,,,,,,,,,,,,,,,,4627,NT AUTHORITY,,,,2026-04-18 17:00:01.073677+00:00,,,,,S-1-5-18,,,DESKTOP-7CV8A7M$,1,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,SYSTEM,,S-1-5-18,0x00000000000003e7,,,,,,,,,,"
		%{S-1-5-32-544}
		%{S-1-1-0}
		%{S-1-5-11}
		%{S-1-16-16384}",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,4672,,,,,2026-04-18 17:00:01.073687+00:00,,,,,,,,SYSTEM,,,,,NT AUTHORITY,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,0x00000000000003e7,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,71,,,C:\Windows\System32\svchost.exe,,,,,,,,,,,,,,,,4688,-,,,,2026-04-18 17:00:01.074886+00:00,,,,,S-1-0-0,0x0000000000000470,,DESKTOP-7CV8A7M$,,,%%1936,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,-,,S-1-5-18,0x0000000000000000,S-1-16-16384,0x00000000000002e4,,,,,,,,,,,,,,,,,,,,,,C:\Windows\System32\services.exe,,,,,,,,C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s NcbService,,,
,,,,,,,,,,,,,,,,,,,72,,,C:\Windows\System32\svchost.exe,,,,,,,,,,,,,,,,4688,NT AUTHORITY,,,,2026-04-18 17:00:01.140215+00:00,,,,,S-1-5-19,0x0000000000000484,,DESKTOP-7CV8A7M$,,,%%1936,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,LOCAL SERVICE,,S-1-5-18,0x00000000000003e5,S-1-16-16384,0x00000000000002e4,,,,,,,,,,,,,,,,,,,,,,C:\Windows\System32\services.exe,,,,,,,,C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s TimeBrokerSvc,,,
,,,,,,,,,,,,,,,,,,,73,,,C:\Windows\System32\svchost.exe,,,,,,,,,,,,,,,,4688,NT AUTHORITY,,,,2026-04-18 17:00:01.232824+00:00,,,,,S-1-5-19,0x00000000000004d0,,DESKTOP-7CV8A7M$,,,%%1936,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,LOCAL SERVICE,,S-1-5-18,0x00000000000003e5,S-1-16-16384,0x00000000000002e4,,,,,,,,,,,,,,,,,,,,,,C:\Windows\System32\services.exe,,,,,,,,C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s AppIDSvc,,,
5,%%1843,,,,,,,,,-,,,,,,,,C:\Windows\System32\services.exe,74,,,,,,,-,,,,Negotiate,,,,,{00000000-0000-0000-0000-000000000000},-,,4624,NT AUTHORITY,,,Advapi  ,2026-04-18 17:00:01.378178+00:00,,,,,S-1-5-18,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,0x0000000000000000,-,-,0x00000000000003e7,,,,,%%1842,,,,SYSTEM,,S-1-5-18,0x00000000000003e7,,0x00000000000002e4,-,,,,0,%%1833,,,,-,,,,,,,,,,,-,,,,,-,,,,,,,
5,,,,,,,,,,,,,1,,,,,,75,,,,,,,,,,,,,,,,,,,4627,NT AUTHORITY,,,,2026-04-18 17:00:01.378199+00:00,,,,,S-1-5-18,,,DESKTOP-7CV8A7M$,1,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,SYSTEM,,S-1-5-18,0x00000000000003e7,,,,,,,,,,"
		%{S-1-5-32-544}
		%{S-1-1-0}
		%{S-1-5-11}
		%{S-1-16-16384}",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,4672,,,,,2026-04-18 17:00:01.378208+00:00,,,,,,,,SYSTEM,,,,,NT AUTHORITY,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,0x00000000000003e7,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,77,,,C:\Windows\System32\svchost.exe,,,,,,,,,,,,,,,,4688,-,,,,2026-04-18 17:00:01.381721+00:00,,,,,S-1-0-0,0x00000000000004ec,,DESKTOP-7CV8A7M$,,,%%1936,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,-,,S-1-5-18,0x0000000000000000,S-1-16-16384,0x00000000000002e4,,,,,,,,,,,,,,,,,,,,,,C:\Windows\System32\services.exe,,,,,,,,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s Schedule,,,
5,%%1843,,,,,,,,,-,,,,,,,,C:\Windows\System32\services.exe,78,,,,,,,-,,,,Negotiate,,,,,{00000000-0000-0000-0000-000000000000},-,,4624,NT AUTHORITY,,,Advapi  ,2026-04-18 17:00:01.495840+00:00,,,,,S-1-5-18,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,0x0000000000000000,-,-,0x00000000000003e7,,,,,%%1842,,,,SYSTEM,,S-1-5-18,0x00000000000003e7,,0x00000000000002e4,-,,,,0,%%1833,,,,-,,,,,,,,,,,-,,,,,-,,,,,,,
5,,,,,,,,,,,,,1,,,,,,79,,,,,,,,,,,,,,,,,,,4627,NT AUTHORITY,,,,2026-04-18 17:00:01.495852+00:00,,,,,S-1-5-18,,,DESKTOP-7CV8A7M$,1,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,SYSTEM,,S-1-5-18,0x00000000000003e7,,,,,,,,,,"
		%{S-1-5-32-544}
		%{S-1-1-0}
		%{S-1-5-11}
		%{S-1-16-16384}",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,4672,,,,,2026-04-18 17:00:01.495859+00:00,,,,,,,,SYSTEM,,,,,NT AUTHORITY,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,0x00000000000003e7,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,81,,,C:\Windows\System32\svchost.exe,,,,,,,,,,,,,,,,4688,-,,,,2026-04-18 17:00:01.498091+00:00,,,,,S-1-0-0,0x0000000000000530,,DESKTOP-7CV8A7M$,,,%%1936,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,-,,S-1-5-18,0x0000000000000000,S-1-16-16384,0x00000000000002e4,,,,,,,,,,,,,,,,,,,,,,C:\Windows\System32\services.exe,,,,,,,,C:\WINDOWS\system32\svchost.exe -k UserProfileService -p -s ProfSvc,,,
,,,,,,,,,,,,,,,,,,,82,,,C:\Windows\System32\svchost.exe,,,,,,,,,,,,,,,,4688,NT AUTHORITY,,,,2026-04-18 17:00:01.501848+00:00,,,,,S-1-5-19,0x0000000000000538,,DESKTOP-7CV8A7M$,,,%%1936,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,LOCAL SERVICE,,S-1-5-18,0x00000000000003e5,S-1-16-16384,0x00000000000002e4,,,,,,,,,,,,,,,,,,,,,,C:\Windows\System32\services.exe,,,,,,,,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s DispBrokerDesktopSvc,,,
,,,,,,,,,,,,,,SeLoadDriverPrivilege,,,,C:\Windows\System32\services.exe,83,,,,,,,,,-,,,,,,,,,,4703,WORKGROUP,,,,2026-04-18 17:00:01.546543+00:00,,,,,S-1-0-0,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,DESKTOP-7CV8A7M$,,S-1-5-18,0x00000000000003e7,,0x00000000000002e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,84,,,C:\Windows\System32\svchost.exe,,,,,,,,,,,,,,,,4688,NT AUTHORITY,,,,2026-04-18 17:00:01.557415+00:00,,,,,S-1-5-19,0x0000000000000570,,DESKTOP-7CV8A7M$,,,%%1936,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,LOCAL SERVICE,,S-1-5-18,0x00000000000003e5,S-1-16-16384,0x00000000000002e4,,,,,,,,,,,,,,,,,,,,,,C:\Windows\System32\services.exe,,,,,,,,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s nsi,,,
5,%%1843,,,,,,,,,-,,,,,,,,C:\Windows\System32\services.exe,85,,,,,,,-,,,,Negotiate,,,,,{00000000-0000-0000-0000-000000000000},-,,4624,NT AUTHORITY,,,Advapi  ,2026-04-18 17:00:01.712605+00:00,,,,,S-1-5-18,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,0x0000000000000000,-,-,0x00000000000003e7,,,,,%%1842,,,,SYSTEM,,S-1-5-18,0x00000000000003e7,,0x00000000000002e4,-,,,,0,%%1833,,,,-,,,,,,,,,,,-,,,,,-,,,,,,,
5,,,,,,,,,,,,,1,,,,,,86,,,,,,,,,,,,,,,,,,,4627,NT AUTHORITY,,,,2026-04-18 17:00:01.712614+00:00,,,,,S-1-5-18,,,DESKTOP-7CV8A7M$,1,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,SYSTEM,,S-1-5-18,0x00000000000003e7,,,,,,,,,,"
		%{S-1-5-32-544}
		%{S-1-1-0}
		%{S-1-5-11}
		%{S-1-16-16384}",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,4672,,,,,2026-04-18 17:00:01.712622+00:00,,,,,,,,SYSTEM,,,,,NT AUTHORITY,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,0x00000000000003e7,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,88,,,C:\Windows\System32\svchost.exe,,,,,,,,,,,,,,,,4688,-,,,,2026-04-18 17:00:01.715626+00:00,,,,,S-1-0-0,0x00000000000005b4,,DESKTOP-7CV8A7M$,,,%%1936,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,-,,S-1-5-18,0x0000000000000000,S-1-16-16384,0x00000000000002e4,,,,,,,,,,,,,,,,,,,,,,C:\Windows\System32\services.exe,,,,,,,,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s UserManager,,,
,,,,,,,,,,,,,,,,,,,89,,,C:\Windows\System32\svchost.exe,,,,,,,,,,,,,,,,4688,WORKGROUP,,,,2026-04-18 17:00:01.747215+00:00,,,,,S-1-0-0,0x00000000000005c8,,DESKTOP-7CV8A7M$,,,%%1936,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,DESKTOP-7CV8A7M$,,S-1-5-18,0x00000000000003e4,S-1-16-16384,0x00000000000002e4,,,,,,,,,,,,,,,,,,,,,,C:\Windows\System32\services.exe,,,,,,,,C:\WINDOWS\System32\svchost.exe -k netprofm -p -s netprofm,,,
,,,,,,,,,,,,,,,,,,,90,,,C:\Windows\System32\upfc.exe,,,,,,,,,,,,,,,,4688,-,,,,2026-04-18 17:00:01.833189+00:00,,,,,S-1-0-0,0x0000000000000600,,DESKTOP-7CV8A7M$,,,%%1936,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,-,,S-1-5-18,0x0000000000000000,S-1-16-16384,0x00000000000002e4,,,,,,,,,,,,,,,,,,,,,,C:\Windows\System32\services.exe,,,,,,,,C:\WINDOWS\System32\Upfc.exe /launchtype boot /cv v/EzVqK6F0+8PY+pA6p9lg.0,,,
