TargetUserName,Timestamp,SubjectUserName,EventID,ParentProcessName,CommandLine,ProcessName
-,2026-04-20 18:01:00.871368+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,"""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /c",
,2026-04-20 18:01:00.883928+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe
,2026-04-20 18:01:00.945303+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe
SYSTEM,2026-04-20 18:01:01.000864+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe
,2026-04-20 18:01:01.000870+00:00,SYSTEM,4672,,,
-,2026-04-20 18:01:01.002069+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k InvSvcGroup -p -s InventorySvc,
DESKTOP-A3EGFSV$,2026-04-20 18:01:01.148558+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k NetworkService -p,
DESKTOP-A3EGFSV$,2026-04-20 18:01:01.293829+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\sppsvc.exe,
SYSTEM,2026-04-20 18:01:01.450672+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe
,2026-04-20 18:01:01.450678+00:00,SYSTEM,4672,,,
-,2026-04-20 18:01:01.451904+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p,
SYSTEM,2026-04-20 18:01:01.723507+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe
,2026-04-20 18:01:01.723511+00:00,SYSTEM,4672,,,
-,2026-04-20 18:01:01.724585+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s UsoSvc,
DESKTOP-A3EGFSV$,2026-04-20 18:01:01.786657+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:01.786671+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:01.787371+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:01.787374+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:01.787760+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:01.787762+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:01.788784+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:01.788805+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
SYSTEM,2026-04-20 18:01:01.808994+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe
,2026-04-20 18:01:01.809000+00:00,SYSTEM,4672,,,
-,2026-04-20 18:01:01.810440+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k wusvcs -p -s WaaSMedicSvc,
-,2026-04-20 18:01:01.874125+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\uus\packages\preview\AMD64\MoUsoCoreWorker.exe"" useprivatenamespaces",
SYSTEM,2026-04-20 18:01:01.889179+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe
,2026-04-20 18:01:01.889191+00:00,SYSTEM,4672,,,
-,2026-04-20 18:01:01.890642+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k whesvc -p -s whesvc,
LOCAL SERVICE,2026-04-20 18:01:02.047741+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p -s wscsvc,
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.139423+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.142408+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.146402+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.146948+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.148695+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.149328+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
-,2026-04-20 18:01:02.152605+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\wbem\wmiprvse.exe -Embedding,
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.194715+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.194885+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.196432+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.197277+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
pizza,2026-04-20 18:01:02.202747+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\BackgroundTaskHost.exe"" -ServerName:BackgroundTaskHost.WebAccountProvider",
pizza,2026-04-20 18:01:02.317154+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,C:\Windows\System32\RuntimeBroker.exe -Embedding,
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.421331+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.422461+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.423731+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.429605+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.430685+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.433113+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.437515+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.439619+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.442978+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.443857+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
,2026-04-20 18:01:02.445919+00:00,pizza,4689,,,C:\Windows\System32\backgroundTaskHost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.447378+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.448261+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.449142+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.450033+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.451212+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.455086+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.470448+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.471119+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.480669+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.481291+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.495295+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.495834+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.505682+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.506214+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.515079+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.515585+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.517109+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.605619+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.626802+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.645390+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.655067+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.667118+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.678631+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.678833+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.679039+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.679354+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.679590+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.679642+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.679689+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.679787+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.679869+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.680540+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.680614+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.680710+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.680773+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.680855+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:02.680937+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
pizza,2026-04-20 18:01:02.743961+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup,
,2026-04-20 18:01:03.047806+00:00,pizza,4689,,,C:\Windows\System32\dllhost.exe
-,2026-04-20 18:01:03.412117+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\UUS\Packages\Preview\amd64\MoUsoCoreWorker.exe,"""C:\Windows\System32\usoclient.exe"" StartStoreBizCritUpdates Y/WZY2BmtEG75RRk.3",
DESKTOP-A3EGFSV$,2026-04-20 18:01:03.667419+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:03.667810+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:03.668333+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:03.668987+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:03.670042+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:03.670338+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:03.673206+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:03.679150+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:03.682129+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:03.695177+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:03.696001+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:03.696722+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:03.699034+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:03.707054+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:03.707304+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:03.710438+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:03.710960+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:03.711203+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:03.713387+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:04.247124+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:04.247379+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:04.260977+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:04.261208+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:04.261469+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:04.262642+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:04.346743+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:04.347206+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:04.350718+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:04.351456+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:04.351686+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:04.352987+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:04.422691+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:04.422693+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:04.422981+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:04.422985+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
,2026-04-20 18:01:04.445547+00:00,pizza,5379,,,
,2026-04-20 18:01:04.446497+00:00,pizza,5379,,,
,2026-04-20 18:01:04.446541+00:00,pizza,5379,,,
,2026-04-20 18:01:04.448904+00:00,pizza,5379,,,
,2026-04-20 18:01:04.450573+00:00,pizza,5379,,,
,2026-04-20 18:01:04.946310+00:00,pizza,5379,,,
,2026-04-20 18:01:04.946642+00:00,pizza,5379,,,
,2026-04-20 18:01:04.946905+00:00,pizza,5379,,,
,2026-04-20 18:01:04.947023+00:00,pizza,5379,,,
,2026-04-20 18:01:04.947220+00:00,pizza,5379,,,
,2026-04-20 18:01:04.947334+00:00,pizza,5379,,,
,2026-04-20 18:01:04.947515+00:00,pizza,5379,,,
,2026-04-20 18:01:04.947607+00:00,pizza,5379,,,
,2026-04-20 18:01:04.947838+00:00,pizza,5379,,,
,2026-04-20 18:01:04.948051+00:00,pizza,5379,,,
,2026-04-20 18:01:04.948269+00:00,pizza,5379,,,
,2026-04-20 18:01:04.948389+00:00,pizza,5379,,,
,2026-04-20 18:01:04.948572+00:00,pizza,5379,,,
,2026-04-20 18:01:04.948679+00:00,pizza,5379,,,
,2026-04-20 18:01:04.948841+00:00,pizza,5379,,,
,2026-04-20 18:01:04.949129+00:00,pizza,5379,,,
,2026-04-20 18:01:04.954674+00:00,pizza,5379,,,
,2026-04-20 18:01:04.954842+00:00,pizza,5379,,,
,2026-04-20 18:01:04.955013+00:00,pizza,5379,,,
,2026-04-20 18:01:04.955221+00:00,pizza,5379,,,
,2026-04-20 18:01:04.955463+00:00,pizza,5379,,,
,2026-04-20 18:01:04.955603+00:00,pizza,5379,,,
,2026-04-20 18:01:04.955748+00:00,pizza,5379,,,
,2026-04-20 18:01:04.955875+00:00,pizza,5379,,,
,2026-04-20 18:01:04.956055+00:00,pizza,5379,,,
,2026-04-20 18:01:04.956257+00:00,pizza,5379,,,
,2026-04-20 18:01:04.956432+00:00,pizza,5379,,,
,2026-04-20 18:01:04.956585+00:00,pizza,5379,,,
,2026-04-20 18:01:04.956755+00:00,pizza,5379,,,
,2026-04-20 18:01:04.963192+00:00,pizza,5379,,,
,2026-04-20 18:01:04.963387+00:00,pizza,5379,,,
,2026-04-20 18:01:04.963558+00:00,pizza,5379,,,
,2026-04-20 18:01:04.963678+00:00,pizza,5379,,,
,2026-04-20 18:01:04.963823+00:00,pizza,5379,,,
,2026-04-20 18:01:04.963972+00:00,pizza,5379,,,
,2026-04-20 18:01:04.964212+00:00,pizza,5379,,,
,2026-04-20 18:01:04.964329+00:00,pizza,5379,,,
,2026-04-20 18:01:04.964462+00:00,pizza,5379,,,
,2026-04-20 18:01:04.964565+00:00,pizza,5379,,,
,2026-04-20 18:01:04.964697+00:00,pizza,5379,,,
,2026-04-20 18:01:04.964802+00:00,pizza,5379,,,
,2026-04-20 18:01:04.964952+00:00,pizza,5379,,,
,2026-04-20 18:01:04.966228+00:00,pizza,5379,,,
,2026-04-20 18:01:04.966486+00:00,pizza,5379,,,
,2026-04-20 18:01:04.983513+00:00,pizza,5379,,,
,2026-04-20 18:01:04.983711+00:00,pizza,5379,,,
,2026-04-20 18:01:04.983885+00:00,pizza,5379,,,
,2026-04-20 18:01:04.984005+00:00,pizza,5379,,,
,2026-04-20 18:01:04.984192+00:00,pizza,5379,,,
,2026-04-20 18:01:04.984537+00:00,pizza,5379,,,
,2026-04-20 18:01:04.984926+00:00,pizza,5379,,,
,2026-04-20 18:01:04.985245+00:00,pizza,5379,,,
,2026-04-20 18:01:04.985418+00:00,pizza,5379,,,
,2026-04-20 18:01:04.985525+00:00,pizza,5379,,,
,2026-04-20 18:01:04.985769+00:00,pizza,5379,,,
,2026-04-20 18:01:04.985945+00:00,pizza,5379,,,
,2026-04-20 18:01:04.986200+00:00,pizza,5379,,,
,2026-04-20 18:01:04.986427+00:00,pizza,5379,,,
,2026-04-20 18:01:05.013935+00:00,pizza,5379,,,
,2026-04-20 18:01:05.013994+00:00,pizza,5379,,,
,2026-04-20 18:01:05.014339+00:00,pizza,5379,,,
,2026-04-20 18:01:05.216608+00:00,pizza,5379,,,
,2026-04-20 18:01:05.222372+00:00,pizza,5379,,,
,2026-04-20 18:01:05.224899+00:00,pizza,5379,,,
,2026-04-20 18:01:05.224943+00:00,pizza,5379,,,
DESKTOP-A3EGFSV$,2026-04-20 18:01:05.225086+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:05.225098+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:05.225292+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:05.225332+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:05.226377+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:05.226379+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:05.226482+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:05.226486+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:05.234678+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:05.234695+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:05.234816+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:05.234819+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:05.241201+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:05.241570+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:05.245909+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:05.246614+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:05.246853+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:05.247875+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:05.251417+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:05.251667+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:05.254236+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:05.254919+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:05.255152+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:05.256138+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:05.259642+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:05.259733+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:05.262310+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:01:05.262924+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
