RecordNumber,Timestamp,EventID,EventName,MessageText,AccessGranted,AccessList,AccessMask,AccessRemoved,AccountExpires,AdvancedOptions,AlgorithmName,AllowedToDelegateTo,AuthenticationPackageName,CallerProcessId,CallerProcessName,ClientCreationTime,ClientProcessId,CommandLine,ConfigAccessPolicy,CountOfCredentialsReturned,DisableIntegrityChecks,DisplayName,DomainBehaviorVersion,DomainName,DomainPolicyChanged,DomainSid,Dummy,ElevatedToken,FileName,Flags,FlightSigning,ForceLogoff,HandleId,HomeDirectory,HomePath,HypervisorDebug,HypervisorLaunchType,HypervisorLoadOptions,Identity,ImpersonationLevel,IpAddress,IpPort,KernelDebug,KeyFilePath,KeyLength,KeyName,KeyType,LinkName,LmPackageName,LoadOptions,LockoutDuration,LockoutObservationWindow,LockoutThreshold,LogonGuid,LogonHours,LogonProcessName,LogonType,MachineAccountQuota,MandatoryLabel,MaxPasswordAge,MemberName,MemberSid,MinPasswordAge,MinPasswordLength,MixedDomainMode,NewProcessId,NewProcessName,NewSd,NewState,NewTargetUserName,NewTime,NewUacValue,ObjectName,ObjectServer,ObjectType,OemInformation,OldSd,OldTargetUserName,OldUacValue,Operation,PackageSid,ParentProcessName,PasswordHistoryLength,PasswordLastSet,PasswordProperties,PreviousTime,PrimaryGroupId,PrivilegeList,ProcessCreationTime,ProcessId,ProcessName,ProfilePath,ProviderName,PuaCount,PuaPolicyId,ReadOperation,RemoteCredentialGuard,RemoteEventLogging,Resource,ResourceAttributes,ResourceManager,RestrictedAdminMode,ReturnCode,SamAccountName,Schema,SchemaFriendlyName,ScriptPath,SidHistory,SubjectDomainName,SubjectLogonId,SubjectUserName,SubjectUserSid,TargetDomainName,TargetInfo,TargetLinkedLogonId,TargetLogonGuid,TargetLogonId,TargetName,TargetOutboundDomainName,TargetOutboundUserName,TargetProcessId,TargetProcessName,TargetServerName,TargetSid,TargetUserName,TargetUserSid,TestSigning,TokenElevationType,TransactionId,TransmittedServices,Type,UserAccountControl,UserParameters,UserPrincipalName,UserWorkstations,VirtualAccount,VsmLaunchType,Workstation,WorkstationName
47,2026-04-01 19:15:58.299271+00:00,4624,Microsoft-Windows-Security-Auditing,,,,,,,,,,Negotiate,,,,,,,,,,,,,,,%%1843,,,,,,,,,,,,%%1833,-,-,,,0,,,,-,,,,,{00000000-0000-0000-0000-000000000000},,Advapi  ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0000000000000260,C:\Windows\System32\wininit.exe,,,,,,-,,,,,-,,,,,,,,0x00000000000003e7,MINWINPC$,S-1-5-18,Font Driver Host,,0x0000000000000000,,0x000000000005fbf9,,-,-,,,,,UMFD-0,S-1-5-96-0-0,,,,-,,,,,,%%1842,,,-
48,2026-04-01 19:15:58.610851+00:00,4624,Microsoft-Windows-Security-Auditing,,,,,,,,,,Negotiate,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,%%1833,-,-,,,0,,,,-,,,,,{00000000-0000-0000-0000-000000000000},,Advapi  ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000002dc,C:\Windows\System32\services.exe,,,,,,-,,,,,-,,,,,,,,0x00000000000003e7,MINWINPC$,S-1-5-18,NT AUTHORITY,,0x0000000000000000,,0x00000000000003e4,,-,-,,,,,NETWORK SERVICE,S-1-5-20,,,,-,,,,,,%%1843,,,-
49,2026-04-01 19:15:58.610855+00:00,4672,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeAuditPrivilege
			SeImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,,NT AUTHORITY,0x00000000000003e4,NETWORK SERVICE,S-1-5-20,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2026-04-01 19:16:00.180449+00:00,4624,Microsoft-Windows-Security-Auditing,,,,,,,,,,Negotiate,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,%%1833,-,-,,,0,,,,-,,,,,{00000000-0000-0000-0000-000000000000},,Advapi  ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000002dc,C:\Windows\System32\services.exe,,,,,,-,,,,,-,,,,,,,,0x00000000000003e7,MINWINPC$,S-1-5-18,NT AUTHORITY,,0x0000000000000000,,0x00000000000003e7,,-,-,,,,,SYSTEM,S-1-5-18,,,,-,,,,,,%%1843,,,-
51,2026-04-01 19:16:00.180454+00:00,4672,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,,NT AUTHORITY,0x00000000000003e7,SYSTEM,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2026-04-01 19:16:00.548418+00:00,4648,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0000000000000298,C:\Windows\System32\winlogon.exe,,,,,,,,,,,,,,,,,,,0x00000000000003e7,MINWINPC$,S-1-5-18,Window Manager,localhost,,{00000000-0000-0000-0000-000000000000},,,,,,,localhost,,DWM-1,,,,,,,,,,,,,,
53,2026-04-01 19:16:00.548429+00:00,4624,Microsoft-Windows-Security-Auditing,,,,,,,,,,Negotiate,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,%%1833,-,-,,,0,,,,-,,,,,{00000000-0000-0000-0000-000000000000},,Advapi  ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0000000000000298,C:\Windows\System32\winlogon.exe,,,,,,-,,,,,-,,,,,,,,0x00000000000003e7,MINWINPC$,S-1-5-18,Window Manager,,0x0000000000067937,,0x000000000006790b,,-,-,,,,,DWM-1,S-1-5-90-0-1,,,,-,,,,,,%%1842,,,-
54,2026-04-01 19:16:00.548437+00:00,4624,Microsoft-Windows-Security-Auditing,,,,,,,,,,Negotiate,,,,,,,,,,,,,,,%%1843,,,,,,,,,,,,%%1833,-,-,,,0,,,,-,,,,,{00000000-0000-0000-0000-000000000000},,Advapi  ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0000000000000298,C:\Windows\System32\winlogon.exe,,,,,,-,,,,,-,,,,,,,,0x00000000000003e7,MINWINPC$,S-1-5-18,Window Manager,,0x000000000006790b,,0x0000000000067937,,-,-,,,,,DWM-1,S-1-5-90-0-1,,,,-,,,,,,%%1842,,,-
55,2026-04-01 19:16:00.548441+00:00,4672,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeAuditPrivilege
			SeImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,,Window Manager,0x000000000006790b,DWM-1,S-1-5-90-0-1,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2026-04-01 19:16:00.548443+00:00,4672,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeAuditPrivilege",,,,,,,,,,,,,,,,,,,,,Window Manager,0x0000000000067937,DWM-1,S-1-5-90-0-1,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2026-04-01 19:16:01.692139+00:00,4624,Microsoft-Windows-Security-Auditing,,,,,,,,,,Negotiate,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,%%1833,-,-,,,0,,,,-,,,,,{00000000-0000-0000-0000-000000000000},,Advapi  ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000002dc,C:\Windows\System32\services.exe,,,,,,-,,,,,-,,,,,,,,0x00000000000003e7,MINWINPC$,S-1-5-18,NT AUTHORITY,,0x0000000000000000,,0x00000000000003e5,,-,-,,,,,LOCAL SERVICE,S-1-5-19,,,,-,,,,,,%%1843,,,-
58,2026-04-01 19:16:01.692142+00:00,4672,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeAuditPrivilege
			SeImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,,NT AUTHORITY,0x00000000000003e5,LOCAL SERVICE,S-1-5-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2026-04-01 19:16:01.787657+00:00,4624,Microsoft-Windows-Security-Auditing,,,,,,,,,,Negotiate,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,%%1833,-,-,,,0,,,,-,,,,,{00000000-0000-0000-0000-000000000000},,Advapi  ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000002dc,C:\Windows\System32\services.exe,,,,,,-,,,,,-,,,,,,,,0x00000000000003e7,MINWINPC$,S-1-5-18,NT AUTHORITY,,0x0000000000000000,,0x00000000000003e7,,-,-,,,,,SYSTEM,S-1-5-18,,,,-,,,,,,%%1843,,,-
60,2026-04-01 19:16:01.787663+00:00,4672,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,,NT AUTHORITY,0x00000000000003e7,SYSTEM,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2026-04-01 19:16:01.940012+00:00,4624,Microsoft-Windows-Security-Auditing,,,,,,,,,,Negotiate,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,%%1833,-,-,,,0,,,,-,,,,,{00000000-0000-0000-0000-000000000000},,Advapi  ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000002dc,C:\Windows\System32\services.exe,,,,,,-,,,,,-,,,,,,,,0x00000000000003e7,MINWINPC$,S-1-5-18,NT AUTHORITY,,0x0000000000000000,,0x00000000000003e7,,-,-,,,,,SYSTEM,S-1-5-18,,,,-,,,,,,%%1843,,,-
62,2026-04-01 19:16:01.940018+00:00,4672,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,,NT AUTHORITY,0x00000000000003e7,SYSTEM,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2026-04-01 19:16:01.964949+00:00,4624,Microsoft-Windows-Security-Auditing,,,,,,,,,,Negotiate,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,%%1833,-,-,,,0,,,,-,,,,,{00000000-0000-0000-0000-000000000000},,Advapi  ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000002dc,C:\Windows\System32\services.exe,,,,,,-,,,,,-,,,,,,,,0x00000000000003e7,MINWINPC$,S-1-5-18,NT AUTHORITY,,0x0000000000000000,,0x00000000000003e7,,-,-,,,,,SYSTEM,S-1-5-18,,,,-,,,,,,%%1843,,,-
64,2026-04-01 19:16:01.964952+00:00,4672,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,,NT AUTHORITY,0x00000000000003e7,SYSTEM,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2026-04-01 19:16:02.071671+00:00,4624,Microsoft-Windows-Security-Auditing,,,,,,,,,,Negotiate,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,%%1833,-,-,,,0,,,,-,,,,,{00000000-0000-0000-0000-000000000000},,Advapi  ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000002dc,C:\Windows\System32\services.exe,,,,,,-,,,,,-,,,,,,,,0x00000000000003e7,MINWINPC$,S-1-5-18,NT AUTHORITY,,0x0000000000000000,,0x00000000000003e7,,-,-,,,,,SYSTEM,S-1-5-18,,,,-,,,,,,%%1843,,,-
66,2026-04-01 19:16:02.071674+00:00,4672,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,,NT AUTHORITY,0x00000000000003e7,SYSTEM,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2026-04-01 19:16:08.080885+00:00,4624,Microsoft-Windows-Security-Auditing,,,,,,,,,,Negotiate,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,%%1833,-,-,,,0,,,,-,,,,,{00000000-0000-0000-0000-000000000000},,Advapi  ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000002dc,C:\Windows\System32\services.exe,,,,,,-,,,,,-,,,,,,,,0x00000000000003e7,MINWINPC$,S-1-5-18,NT AUTHORITY,,0x0000000000000000,,0x00000000000003e7,,-,-,,,,,SYSTEM,S-1-5-18,,,,-,,,,,,%%1843,,,-
68,2026-04-01 19:16:08.081018+00:00,4672,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,,NT AUTHORITY,0x00000000000003e7,SYSTEM,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2026-04-01 19:16:09.215139+00:00,4624,Microsoft-Windows-Security-Auditing,,,,,,,,,,Negotiate,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,%%1833,-,-,,,0,,,,-,,,,,{00000000-0000-0000-0000-000000000000},,Advapi  ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000002dc,C:\Windows\System32\services.exe,,,,,,-,,,,,-,,,,,,,,0x00000000000003e7,MINWINPC$,S-1-5-18,NT AUTHORITY,,0x0000000000000000,,0x00000000000003e7,,-,-,,,,,SYSTEM,S-1-5-18,,,,-,,,,,,%%1843,,,-
70,2026-04-01 19:16:09.215143+00:00,4672,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,,NT AUTHORITY,0x00000000000003e7,SYSTEM,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2026-04-01 19:16:14.044662+00:00,4624,Microsoft-Windows-Security-Auditing,,,,,,,,,,Negotiate,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,%%1833,-,-,,,0,,,,-,,,,,{00000000-0000-0000-0000-000000000000},,Advapi  ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000002dc,C:\Windows\System32\services.exe,,,,,,-,,,,,-,,,,,,,,0x00000000000003e7,MINWINPC$,S-1-5-18,NT AUTHORITY,,0x0000000000000000,,0x00000000000003e7,,-,-,,,,,SYSTEM,S-1-5-18,,,,-,,,,,,%%1843,,,-
72,2026-04-01 19:16:14.044666+00:00,4672,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,,NT AUTHORITY,0x00000000000003e7,SYSTEM,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2026-04-01 19:16:18.720411+00:00,4718,Microsoft-Windows-Security-Auditing,,,,,SeInteractiveLogonRight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000003e7,MINWINPC$,S-1-5-18,,,,,,,,,,,,S-1-5-32-546,,,,,,,,,,,,,,,
74,2026-04-01 19:16:18.722746+00:00,4718,Microsoft-Windows-Security-Auditing,,,,,SeInteractiveLogonRight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000003e7,MINWINPC$,S-1-5-18,,,,,,,,,,,,S-1-5-32-581,,,,,,,,,,,,,,,
75,2026-04-01 19:16:18.722748+00:00,4718,Microsoft-Windows-Security-Auditing,,,,,SeNetworkLogonRight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000003e7,MINWINPC$,S-1-5-18,,,,,,,,,,,,S-1-5-32-581,,,,,,,,,,,,,,,
76,2026-04-01 19:16:18.725214+00:00,4718,Microsoft-Windows-Security-Auditing,,,,,SeInteractiveLogonRight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000003e7,MINWINPC$,S-1-5-18,,,,,,,,,,,,S-1-5-32-583,,,,,,,,,,,,,,,
77,2026-04-01 19:16:18.725216+00:00,4718,Microsoft-Windows-Security-Auditing,,,,,SeNetworkLogonRight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000003e7,MINWINPC$,S-1-5-18,,,,,,,,,,,,S-1-5-32-583,,,,,,,,,,,,,,,
78,2026-04-01 19:16:18.730228+00:00,4718,Microsoft-Windows-Security-Auditing,,,,,SeServiceLogonRight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000003e7,MINWINPC$,S-1-5-18,,,,,,,,,,,,S-1-5-80-3169285310-278349998-1452333686-3865143136-4212226833,,,,,,,,,,,,,,,
79,2026-04-01 19:16:18.736149+00:00,4717,Microsoft-Windows-Security-Auditing,,SeRemoteInteractiveLogonRight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000003e7,MINWINPC$,S-1-5-18,,,,,,,,,,,,S-1-5-32-544,,,,,,,,,,,,,,,
80,2026-04-01 19:16:18.755789+00:00,4717,Microsoft-Windows-Security-Auditing,,SeNetworkLogonRight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000003e7,MINWINPC$,S-1-5-18,,,,,,,,,,,,S-1-5-32-551,,,,,,,,,,,,,,,
81,2026-04-01 19:16:18.755791+00:00,4717,Microsoft-Windows-Security-Auditing,,SeBatchLogonRight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000003e7,MINWINPC$,S-1-5-18,,,,,,,,,,,,S-1-5-32-551,,,,,,,,,,,,,,,
82,2026-04-01 19:16:18.757730+00:00,4717,Microsoft-Windows-Security-Auditing,,SeBatchLogonRight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000003e7,MINWINPC$,S-1-5-18,,,,,,,,,,,,S-1-5-32-559,,,,,,,,,,,,,,,
83,2026-04-01 19:16:18.759354+00:00,4718,Microsoft-Windows-Security-Auditing,,,,,SeInteractiveLogonRight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000003e7,MINWINPC$,S-1-5-18,,,,,,,,,,,,S-1-1-0,,,,,,,,,,,,,,,
84,2026-04-01 19:16:18.759356+00:00,4718,Microsoft-Windows-Security-Auditing,,,,,SeRemoteInteractiveLogonRight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000003e7,MINWINPC$,S-1-5-18,,,,,,,,,,,,S-1-1-0,,,,,,,,,,,,,,,
85,2026-04-01 19:16:18.761473+00:00,4717,Microsoft-Windows-Security-Auditing,,SeInteractiveLogonRight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000003e7,MINWINPC$,S-1-5-18,,,,,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-501,,,,,,,,,,,,,,,
86,2026-04-01 19:16:18.761475+00:00,4717,Microsoft-Windows-Security-Auditing,,SeDenyInteractiveLogonRight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000003e7,MINWINPC$,S-1-5-18,,,,,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-501,,,,,,,,,,,,,,,
87,2026-04-01 19:16:18.761477+00:00,4717,Microsoft-Windows-Security-Auditing,,SeDenyNetworkLogonRight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000003e7,MINWINPC$,S-1-5-18,,,,,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-501,,,,,,,,,,,,,,,
88,2026-04-01 19:16:18.762342+00:00,4718,Microsoft-Windows-Security-Auditing,,,,,SeInteractiveLogonRight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000003e7,MINWINPC$,S-1-5-18,,,,,,,,,,,,S-1-5-90-0,,,,,,,,,,,,,,,
89,2026-04-01 19:16:18.763535+00:00,4717,Microsoft-Windows-Security-Auditing,,SeRemoteInteractiveLogonRight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000003e7,MINWINPC$,S-1-5-18,,,,,,,,,,,,S-1-5-32-555,,,,,,,,,,,,,,,
90,2026-04-01 19:16:18.764681+00:00,4717,Microsoft-Windows-Security-Auditing,,SeServiceLogonRight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000003e7,MINWINPC$,S-1-5-18,,,,,,,,,,,,S-1-5-80-0,,,,,,,,,,,,,,,
91,2026-04-01 19:16:18.768469+00:00,4799,Microsoft-Windows-Security-Auditing,,,,,,,,,,,0x00000000000002dc,C:\Windows\System32\services.exe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000003e7,MINWINPC$,S-1-5-18,Builtin,,,,,,,,,,,S-1-5-32-545,Users,,,,,,,,,,,,,,
